customer_id,customer_name,city,acquisition_channel,last_order_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
CUST-0771,Taufik Lestari,Medan,Organic Social,2025-10-02,91,2,713500,3,1,2,312,Needs Attention
CUST-0772,Bagus Lestari,Palembang,Marketplace,2025-07-01,184,3,652050,2,2,2,222,Lost
CUST-0773,Hana Handoko,Makassar,Organic Social,2025-08-17,137,1,78000,2,1,1,211,Lost
CUST-0774,Galih Marliana,Bandung,Instagram Ads,2025-12-24,8,4,900000,5,3,3,533,Potential Loyalist
CUST-0775,Zaki Yulianti,Yogyakarta,Instagram Ads,2024-12-07,390,1,302600,1,1,1,111,Lost
CUST-0776,Irfan Rahayu,Jakarta,Instagram Ads,2025-11-16,46,7,1632000,4,4,4,444,Champions
CUST-0777,Vina Halim,Bandung,Referral,2025-10-16,77,3,1001000,3,2,3,323,Needs Attention
CUST-0778,Cindy Anggraini,Jakarta,TikTok Ads,2025-10-22,71,1,121500,3,1,1,311,Needs Attention
CUST-0779,Nadia Handoko,Malang,Instagram Ads,2025-07-25,160,10,2056500,2,5,4,254,Loyal
CUST-0780,Umar Pratama,Yogyakarta,Google Search,2025-12-12,20,9,2784000,4,4,5,445,Champions
CUST-0781,Jihan Lestari,Bandung,Organic Social,2025-03-17,290,3,1309650,1,2,3,123,Lost
CUST-0782,Omar Setiawan,Denpasar,TikTok Ads,2024-12-29,368,1,66750,1,1,1,111,Lost
CUST-0783,Vero Yulianti,Jakarta,Instagram Ads,2025-08-09,145,2,820000,2,1,3,213,Lost
CUST-0784,Dewi Halim,Bandung,Instagram Ads,,,0,0,,,,,Never Purchased
CUST-0785,Ayu Kusuma,Palembang,Referral,2025-06-10,205,1,1017000,2,1,3,213,Lost
CUST-0786,Maya Cahyani,Palembang,Referral,2025-12-12,20,5,2331000,4,3,4,434,Potential Loyalist
CUST-0787,Laras Halim,Unknown,Instagram Ads,2025-11-08,54,9,3136050,3,4,5,345,Loyal
CUST-0788,Vero Darmawan,Depok,TikTok Ads,2025-12-31,1,7,2678950,5,4,5,545,Champions
CUST-0789,Zaki Wibowo,Jakarta,Instagram Ads,2024-12-12,385,1,197100,1,1,1,111,Lost
CUST-0790,Bagus Santoso,Bandar Lampung,TikTok Ads,2025-09-07,116,3,1965150,2,2,4,224,Lost
CUST-0791,Nadia Purnama,Bandung,Instagram Ads,2025-10-30,63,4,650000,3,3,2,332,Needs Attention
CUST-0792,Umar Setiawan,Jakarta,TikTok Ads,2024-05-12,599,1,236000,1,1,1,111,Lost
CUST-0793,Faisal Wibowo,Medan,Instagram Ads,2024-05-11,600,1,64000,1,1,1,111,Lost
CUST-0794,Wawan Setiawan,Jakarta,Referral,2025-06-15,200,4,2336500,2,3,4,234,At-Risk
CUST-0795,Galih Nugroho,Jakarta,Google Search,2025-05-07,239,2,250200,1,1,1,111,Lost
CUST-0796,Ayu Santoso,Yogyakarta,Google Search,2025-07-28,157,1,230000,2,1,1,211,Lost
CUST-0797,Fajar Saputra,Denpasar,Organic Social,2025-12-30,2,8,1253950,5,4,3,543,Champions
CUST-0798,Jihan Permana,Malang,TikTok Ads,2024-07-02,548,1,100000,1,1,1,111,Lost
CUST-0799,Beni Kurniawan,Medan,Referral,2025-12-13,19,2,279000,5,1,1,511,Potential Loyalist
CUST-0800,Mega Pratama,Bandar Lampung,Google Search,2025-11-11,51,9,2063250,3,4,4,344,Loyal
CUST-0801,Krisna Wijaya,Semarang,Instagram Ads,2024-11-27,400,3,1477900,1,2,4,124,Lost
CUST-0802,Putri Maulana,Semarang,Referral,2025-12-03,29,8,1542250,4,4,4,444,Champions
CUST-0803,Jihan Saputra,Surabaya,Google Search,2025-12-31,1,4,1047000,5,3,3,533,Potential Loyalist
CUST-0804,Erik Maulana,Yogyakarta,Instagram Ads,2025-11-05,57,10,4685700,3,5,5,355,Loyal
CUST-0805,Joko Sukmawati,Solo,Organic Social,2025-11-03,59,11,2276700,3,5,4,354,Loyal
CUST-0806,Guntur Anggraini,Denpasar,Organic Social,2025-12-07,25,6,2023800,4,4,4,444,Champions
CUST-0807,Krisna Prakoso,Tangerang,TikTok Ads,2025-07-18,167,2,444000,2,1,2,212,Lost
CUST-0808,Farah Sukmawati,Surabaya,Instagram Ads,2025-07-11,174,5,1122750,2,3,3,233,At-Risk
CUST-0809,Cindy Purnama,Yogyakarta,TikTok Ads,2024-11-11,416,1,48000,1,1,1,111,Lost
CUST-0810,Wulan Sukmawati,Surabaya,TikTok Ads,2025-09-17,106,1,220000,3,1,1,311,Needs Attention
CUST-0811,Omar Santoso,Bogor,Instagram Ads,2024-11-19,408,3,1843750,1,2,4,124,Lost
CUST-0812,Umar Hartono,Makassar,Instagram Ads,2025-07-02,183,5,1214400,2,3,3,233,At-Risk
CUST-0813,Laras Sukmawati,Bandung,TikTok Ads,2025-10-26,67,19,6840700,3,5,5,355,Loyal
CUST-0814,Nadia Sukmawati,Bandung,TikTok Ads,2025-10-20,73,10,2963300,3,5,5,355,Loyal
CUST-0815,Laras Wijaya,Bekasi,Google Search,2024-11-25,402,2,884100,1,1,3,113,Lost
CUST-0816,Eka Handoko,Bandung,Organic Social,2025-09-13,110,2,307500,2,1,1,211,Lost
CUST-0817,Hana Hartono,Bandung,Instagram Ads,2025-10-26,67,1,346500,3,1,1,311,Needs Attention
CUST-0818,Rangga Yulianti,Medan,Referral,2025-11-18,44,5,2063850,4,3,4,434,Potential Loyalist
CUST-0819,Joko Hartono,Yogyakarta,Marketplace,2025-12-28,4,20,6094700,5,5,5,555,Champions
CUST-0820,Putri Ramadhan,Jakarta,TikTok Ads,2025-12-01,31,5,1203250,4,3,3,433,Potential Loyalist
CUST-0821,Reza Hidayat,Makassar,Referral,2025-12-22,10,5,1559250,5,3,4,534,Potential Loyalist
CUST-0822,Yoga Darmawan,Jakarta,Marketplace,2025-01-17,349,2,893750,1,1,3,113,Lost
CUST-0823,Citra Pratama,Unknown,Instagram Ads,2025-11-12,50,5,2104000,4,3,4,434,Potential Loyalist
CUST-0824,Cindy Nugroho,Unknown,Marketplace,2025-10-02,91,5,855600,3,3,3,333,Needs Attention
CUST-0825,Wawan Hidayat,Makassar,Instagram Ads,2025-12-15,17,11,4030850,5,5,5,555,Champions
CUST-0826,Putri Sukmawati,Jakarta,Referral,2025-12-31,1,9,1358200,5,4,3,543,Champions
CUST-0827,Vina Setiawan,Bekasi,Instagram Ads,2025-12-20,12,7,2253950,5,4,4,544,Champions
CUST-0828,Taufik Anggraini,Jakarta,TikTok Ads,2025-08-30,124,4,821300,2,3,3,233,At-Risk
CUST-0829,Dewi Hartono,Tangerang,Google Search,2025-07-15,170,7,1600750,2,4,4,244,Loyal
CUST-0830,Nadia Halim,Bogor,TikTok Ads,,,0,0,,,,,Never Purchased
CUST-0831,Ulfa Kusuma,Bekasi,Instagram Ads,2025-12-30,2,21,5144900,5,5,5,555,Champions
CUST-0832,Ulfa Marliana,Yogyakarta,Google Search,2025-12-29,3,8,2422500,5,4,4,544,Champions
CUST-0833,Dewi Wibowo,Bekasi,TikTok Ads,2025-09-13,110,4,1217000,2,3,3,233,At-Risk
CUST-0834,Eka Suryadi,Solo,Marketplace,2025-06-23,192,2,501000,2,1,2,212,Lost
CUST-0835,Jihan Darmawan,Jakarta,TikTok Ads,2024-09-13,475,1,250000,1,1,1,111,Lost
CUST-0836,Cindy Santoso,Makassar,Instagram Ads,2025-03-26,281,1,504000,1,1,2,112,Lost
CUST-0837,Prita Pratama,Tangerang,Marketplace,2025-03-22,285,1,137750,1,1,1,111,Lost
CUST-0838,Laras Pratama,Denpasar,TikTok Ads,2025-11-09,53,13,3013400,3,5,5,355,Loyal
CUST-0839,Anwar Yulianti,Pekanbaru,Organic Social,2025-09-11,112,4,1657800,2,3,4,234,At-Risk
CUST-0840,Faisal Nugroho,Semarang,Google Search,2025-09-23,100,9,2057300,3,4,4,344,Loyal
CUST-0841,Prita Firmansyah,Unknown,Instagram Ads,2025-12-12,20,3,1022000,4,2,3,423,Potential Loyalist
CUST-0842,Tono Firmansyah,Semarang,Instagram Ads,2025-12-23,9,9,2609700,5,4,5,545,Champions
CUST-0843,Irfan Nugroho,Semarang,Google Search,2025-07-12,173,6,1127250,2,4,3,243,Loyal
CUST-0844,Indra Wijaya,Unknown,Instagram Ads,2025-08-23,131,9,2679600,2,4,5,245,Loyal
CUST-0845,Reza Permana,Tangerang,TikTok Ads,2025-11-06,56,6,1572950,3,4,4,344,Loyal
CUST-0846,Dewi Lestari,Balikpapan,Organic Social,2025-09-15,108,1,369750,3,1,1,311,Needs Attention
CUST-0847,Endah Ramadhan,Jakarta,Organic Social,2025-11-23,39,8,1857000,4,4,4,444,Champions
CUST-0848,Joko Suryadi,Semarang,Google Search,2025-12-18,14,1,212400,5,1,1,511,Potential Loyalist
CUST-0849,Lukman Firmansyah,Yogyakarta,Instagram Ads,2024-11-02,425,1,135000,1,1,1,111,Lost
CUST-0850,Eka Prakoso,Bandung,Organic Social,2025-10-29,64,10,1993700,3,5,4,354,Loyal
CUST-0851,Cahya Prakoso,Jakarta,Marketplace,2024-11-05,422,2,731000,1,1,2,112,Lost
CUST-0852,Indra Lestari,Denpasar,Organic Social,2025-06-09,206,4,943500,2,3,3,233,At-Risk
CUST-0853,Sari Halim,Depok,Referral,2024-02-19,682,2,392000,1,1,2,112,Lost
CUST-0854,Mega Wijaya,Jakarta,Instagram Ads,2025-08-30,124,2,1195000,2,1,3,213,Lost
CUST-0855,Fajar Pratama,Depok,Instagram Ads,2025-11-13,49,12,6044850,4,5,5,455,Champions
CUST-0856,Faisal Cahyani,Bandar Lampung,Instagram Ads,2025-11-12,50,8,3034300,4,4,5,445,Champions
CUST-0857,Lukman Hartono,Unknown,Referral,2025-03-15,292,2,426000,1,1,2,112,Lost
CUST-0858,Beni Permana,Medan,TikTok Ads,2025-12-27,5,7,4388650,5,4,5,545,Champions
CUST-0859,Omar Gunawan,Jakarta,Organic Social,2025-12-25,7,12,5403050,5,5,5,555,Champions
CUST-0860,Nanda Hidayat,Solo,Instagram Ads,2025-11-15,47,10,3598500,4,5,5,455,Champions
CUST-0861,Kartika Ramadhan,Jakarta,Marketplace,2025-07-15,170,5,1478000,2,3,4,234,At-Risk
CUST-0862,Omar Yulianti,Jakarta,Organic Social,2025-09-02,121,2,291000,2,1,1,211,Lost
CUST-0863,Beni Pratama,Unknown,TikTok Ads,2025-06-30,185,2,638150,2,1,2,212,Lost
CUST-0864,Bayu Saputra,Jakarta,Referral,2025-01-01,365,2,675000,1,1,2,112,Lost
CUST-0865,Putri Sukmawati,Palembang,TikTok Ads,2025-05-28,218,1,1017000,2,1,3,213,Lost
CUST-0866,Hilda Maulana,Jakarta,Instagram Ads,2025-09-13,110,4,1749000,2,3,4,234,At-Risk
CUST-0867,Wulan Saputra,Bandar Lampung,Google Search,2025-12-31,1,2,342200,5,1,1,511,Potential Loyalist
CUST-0868,Dewi Hidayat,Solo,Instagram Ads,2025-10-23,70,5,799250,3,3,2,332,Needs Attention
CUST-0869,Hilda Permana,Bogor,Google Search,2025-12-28,4,4,669600,5,3,2,532,Potential Loyalist
CUST-0870,Fajar Maulana,Depok,Organic Social,2025-08-24,130,8,1738300,2,4,4,244,Loyal
CUST-0871,Adit Sukmawati,Yogyakarta,TikTok Ads,2025-05-12,234,3,725250,1,2,2,122,Lost
CUST-0872,Kevin Purnama,Malang,Marketplace,2025-12-28,4,1,123750,5,1,1,511,Potential Loyalist
CUST-0873,Faisal Sukmawati,Palembang,Referral,2024-11-20,407,1,113400,1,1,1,111,Lost
CUST-0874,Dinda Nugroho,Jakarta,TikTok Ads,2025-12-06,26,7,2933400,4,4,5,445,Champions
CUST-0875,Nanda Halim,Jakarta,TikTok Ads,2025-11-28,34,5,1097500,4,3,3,433,Potential Loyalist
CUST-0876,Vero Anggraini,Jakarta,Organic Social,2025-05-18,228,3,2101000,2,2,4,224,Lost
CUST-0877,Guntur Cahyani,Bekasi,TikTok Ads,2025-12-20,12,8,1817100,5,4,4,544,Champions
CUST-0878,Guntur Firmansyah,Depok,Instagram Ads,2025-12-17,15,8,2352650,5,4,4,544,Champions
CUST-0879,Sari Cahyani,Palembang,Marketplace,2025-08-01,153,3,793000,2,2,2,222,Lost
CUST-0880,Wawan Sukmawati,Semarang,Marketplace,2025-06-16,199,6,916950,2,4,3,243,Loyal
CUST-0881,Endah Hartono,Semarang,Instagram Ads,2025-10-30,63,5,1823800,3,3,4,334,Needs Attention
CUST-0882,Nanda Halim,surabaya,Marketplace,2025-12-19,13,6,710600,5,4,2,542,Champions
CUST-0883,Mega Handoko,Jakarta,Marketplace,2025-12-28,4,15,3074300,5,5,5,555,Champions
CUST-0884,Citra Hidayat,Jakarta,Instagram Ads,2025-12-29,3,5,930200,5,3,3,533,Potential Loyalist
CUST-0885,Faisal Cahyani,Surabaya,TikTok Ads,2025-12-24,8,7,5338000,5,4,5,545,Champions
CUST-0886,Ulfa Yulianti,Bogor,Marketplace,2025-11-11,51,9,3755900,3,4,5,345,Loyal
CUST-0887,Ayu Marliana,Malang,Instagram Ads,2024-01-15,717,1,297000,1,1,1,111,Lost
CUST-0888,Joko Suryadi,Balikpapan,Instagram Ads,2025-02-10,325,2,229700,1,1,1,111,Lost
CUST-0889,Indra Suryadi,Jakarta,TikTok Ads,2024-10-04,454,3,671250,1,2,2,122,Lost
CUST-0890,Cahya Utami,Surabaya,Organic Social,2025-08-11,143,2,1400250,2,1,3,213,Lost
CUST-0891,Beni Lestari,Semarang,TikTok Ads,2025-06-13,202,5,1619250,2,3,4,234,At-Risk
CUST-0892,Laras Halim,Denpasar,Organic Social,2025-09-29,94,3,374100,3,2,1,321,Needs Attention
CUST-0893,Anwar Handoko,Bandung,Instagram Ads,2025-08-16,138,15,3477600,2,5,5,255,Loyal
CUST-0894,Vero Setiawan,Bandung,Instagram Ads,2025-12-17,15,15,3345200,5,5,5,555,Champions
CUST-0895,Vina Purnama,Solo,Instagram Ads,2025-08-27,127,1,330000,2,1,1,211,Lost
CUST-0896,Vina Gunawan,Bandung,Instagram Ads,,,0,0,,,,,Never Purchased
CUST-0897,Ayu Kurniawan,Surabaya,TikTok Ads,2025-12-23,9,14,6279000,5,5,5,555,Champions
CUST-0898,Yoga Setiawan,jakarta,Marketplace,2025-03-25,282,2,445800,1,1,2,112,Lost
CUST-0899,Zahra Purnama,Bandung,Google Search,2025-11-02,60,10,3085550,3,5,5,355,Loyal
CUST-0900,Irfan Wijaya,Depok,Instagram Ads,2025-09-04,119,5,2443000,2,3,4,234,At-Risk
CUST-0901,Doni Gunawan,Semarang,Instagram Ads,2025-10-18,75,5,2316200,3,3,4,334,Needs Attention
CUST-0902,Anwar Hidayat,Jakarta,Instagram Ads,2025-07-29,156,8,2243000,2,4,4,244,Loyal
CUST-0903,Ayu Saputra,Jakarta,TikTok Ads,2025-12-18,14,7,1971150,5,4,4,544,Champions
CUST-0904,Joko Cahyani,Medan,Organic Social,2025-12-16,16,2,269900,5,1,1,511,Potential Loyalist
CUST-0905,Doni Handoko,Surabaya,Google Search,2025-08-08,146,3,1624000,2,2,4,224,Lost
CUST-0906,Tono Kusuma,Jakarta,Organic Social,2025-10-24,69,10,2018350,3,5,4,354,Loyal
CUST-0907,Mega Hartono,Balikpapan,Instagram Ads,2025-04-15,261,1,396000,1,1,2,112,Lost
CUST-0908,Eka Kurniawan,Jakarta,Marketplace,2025-11-29,33,18,5697400,4,5,5,455,Champions
CUST-0909,Bayu Kusuma,Bekasi,Google Search,2025-12-25,7,15,5912100,5,5,5,555,Champions
CUST-0910,Krisna Suryadi,Tangerang,Instagram Ads,2025-10-12,81,4,703100,3,3,2,332,Needs Attention
CUST-0911,Oki Pratama,Bogor,Organic Social,2025-12-30,2,7,1709750,5,4,4,544,Champions
CUST-0912,Hana Firmansyah,Jakarta,Google Search,2025-12-19,13,8,1846750,5,4,4,544,Champions
CUST-0913,Bagus Nugroho,Bandung,Referral,2025-09-20,103,10,2263300,3,5,4,354,Loyal
CUST-0914,Laras Maulana,Yogyakarta,Organic Social,2025-11-13,49,2,477450,4,1,2,412,Potential Loyalist
CUST-0915,Hesti Sukmawati,Makassar,Google Search,2025-11-09,53,2,329400,3,1,1,311,Needs Attention
CUST-0916,Hilda Cahyani,Bogor,Instagram Ads,2025-07-28,157,3,838200,2,2,3,223,Lost
CUST-0917,Yuni Wijaya,Jakarta,Instagram Ads,2025-11-16,46,12,2334700,4,5,4,454,Champions
CUST-0918,Zahra Nugroho,Semarang,Google Search,2025-11-15,47,10,1846100,4,5,4,454,Champions
CUST-0919,Cahya Permana,Jakarta,Instagram Ads,2025-12-23,9,9,1730850,5,4,4,544,Champions
CUST-0920,Joko Pratama,Tangerang,Instagram Ads,2025-11-15,47,2,262000,4,1,1,411,Potential Loyalist
CUST-0921,Joko Rahayu,Bandung,Instagram Ads,2025-12-28,4,2,485400,5,1,2,512,Potential Loyalist
CUST-0922,Farah Setiawan,Jakarta,Referral,2025-12-17,15,16,2518450,5,5,4,554,Champions
CUST-0923,Indra Kurniawan,Tangerang,Instagram Ads,2025-05-01,245,1,99000,1,1,1,111,Lost
CUST-0924,Nadia Rahayu,Bandung,Referral,2025-10-21,72,22,5794850,3,5,5,355,Loyal
CUST-0925,Indra Handoko,Bandung,Referral,2025-04-08,268,1,178000,1,1,1,111,Lost
CUST-0926,Citra Cahyani,Denpasar,Referral,2025-12-28,4,15,4329550,5,5,5,555,Champions
CUST-0927,Maya Nugroho,Jakarta,Instagram Ads,2025-10-27,66,4,866000,3,3,3,333,Needs Attention
CUST-0928,Umar Ramadhan,Denpasar,Instagram Ads,2025-08-01,153,2,557600,2,1,2,212,Lost
CUST-0929,Maya Kusuma,Jakarta,Referral,2025-12-16,16,5,2327000,5,3,4,534,Potential Loyalist
CUST-0930,Yuni Gunawan,Jakarta,Instagram Ads,2025-12-28,4,16,4559000,5,5,5,555,Champions
CUST-0931,Mega Darmawan,Yogyakarta,Instagram Ads,2025-08-20,134,2,370500,2,1,1,211,Lost
CUST-0932,Jihan Pratama,Jakarta,Marketplace,2025-11-22,40,12,3402500,4,5,5,455,Champions
CUST-0933,Ulfa Purnama,Jakarta,Instagram Ads,2025-11-02,60,3,372500,3,2,1,321,Needs Attention
CUST-0934,Citra Saputra,Denpasar,TikTok Ads,2025-12-26,6,13,3143550,5,5,5,555,Champions
CUST-0935,Galih Darmawan,Surabaya,TikTok Ads,2025-02-17,318,2,662000,1,1,2,112,Lost
CUST-0936,Tono Anggraini,Bandung,Google Search,2024-05-03,608,1,25000,1,1,1,111,Lost
CUST-0937,Farah Maulana,Bandung,Instagram Ads,2025-10-08,85,5,2397650,3,3,4,334,Needs Attention
CUST-0938,Taufik Suryadi,Jakarta,Referral,2025-06-10,205,2,142800,2,1,1,211,Lost
CUST-0939,Ayu Wibowo,Surabaya,Referral,2025-10-16,77,2,215000,3,1,1,311,Needs Attention
CUST-0940,Nadia Handoko,Solo,Marketplace,2025-09-06,117,2,492500,2,1,2,212,Lost
CUST-0941,Anwar Purnama,Jakarta,Google Search,2025-12-11,21,8,2807050,4,4,5,445,Champions
CUST-0942,Ayu Suryadi,Bekasi,TikTok Ads,2025-11-05,57,8,1662150,3,4,4,344,Loyal
CUST-0943,Oki Firmansyah,Jakarta,Marketplace,2025-08-02,152,2,201200,2,1,1,211,Lost
CUST-0944,Lukman Wibowo,Jakarta,Google Search,2025-09-07,116,8,1266600,2,4,3,243,Loyal
CUST-0945,Sinta Darmawan,Bandung,TikTok Ads,2025-12-08,24,10,1784650,4,5,4,454,Champions
CUST-0946,Hesti Hidayat,Yogyakarta,TikTok Ads,2025-10-07,86,4,820250,3,3,3,333,Needs Attention
CUST-0947,Citra Marliana,Depok,Marketplace,2025-11-26,36,2,360750,4,1,1,411,Potential Loyalist
CUST-0948,Cindy Kusuma,Surabaya,Google Search,2025-10-07,86,5,1209950,3,3,3,333,Needs Attention
CUST-0949,Indra Permana,Malang,Referral,2025-07-18,167,3,1417500,2,2,3,223,Lost
CUST-0950,Taufik Setiawan,Yogyakarta,Google Search,2025-11-10,52,6,1513200,3,4,4,344,Loyal
CUST-0951,Mega Wibowo,Yogyakarta,Google Search,2025-05-06,240,1,122000,1,1,1,111,Lost
CUST-0952,Indra Prakoso,Unknown,TikTok Ads,2025-12-25,7,7,1370250,5,4,3,543,Champions
CUST-0953,Gita Maulana,Depok,TikTok Ads,2025-12-28,4,4,909150,5,3,3,533,Potential Loyalist
CUST-0954,Reza Permana,Surabaya,Google Search,2025-07-05,180,1,100300,2,1,1,211,Lost
CUST-0955,Bagus Setiawan,Palembang,TikTok Ads,2025-12-07,25,3,474600,4,2,2,422,Potential Loyalist
CUST-0956,Ulfa Suryadi,Yogyakarta,Google Search,,,0,0,,,,,Never Purchased
CUST-0957,Cahya Suryadi,Solo,Instagram Ads,2025-11-02,60,4,773500,3,3,2,332,Needs Attention
CUST-0958,Wawan Kusuma,Denpasar,Google Search,2025-12-30,2,4,1250000,5,3,3,533,Potential Loyalist
CUST-0959,Beni Santoso,Surabaya,Organic Social,2025-11-28,34,6,1877550,4,4,4,444,Champions
CUST-0960,Ayu Yulianti,Semarang,Instagram Ads,2025-09-19,104,14,3045850,3,5,5,355,Loyal
CUST-0961,Wawan Hidayat,Bekasi,Instagram Ads,2025-05-02,244,1,250000,1,1,1,111,Lost
CUST-0962,Reza Prakoso,Depok,TikTok Ads,2025-10-20,73,6,1341950,3,4,3,343,Loyal
CUST-0963,Ayu Hidayat,Depok,Google Search,2025-12-17,15,1,318750,5,1,1,511,Potential Loyalist
CUST-0964,Ivan Handoko,Yogyakarta,Instagram Ads,2025-09-17,106,5,1131500,3,3,3,333,Needs Attention
CUST-0965,Omar Handoko,Yogyakarta,Referral,2025-12-30,2,3,777200,5,2,2,522,Potential Loyalist
CUST-0966,Zaki Anggraini,Unknown,Instagram Ads,2025-09-30,93,4,333000,3,3,1,331,Needs Attention
CUST-0967,Erik Kurniawan,Jakarta,Instagram Ads,2025-11-11,51,2,271000,3,1,1,311,Needs Attention
CUST-0968,Rangga Ramadhan,Jakarta,Google Search,2025-10-16,77,10,3684050,3,5,5,355,Loyal
CUST-0969,Dinda Permana,Unknown,TikTok Ads,2025-03-08,299,1,60000,1,1,1,111,Lost
CUST-0970,Sari Halim,Semarang,Instagram Ads,2025-04-20,256,1,345000,1,1,1,111,Lost
CUST-0971,Cindy Sukmawati,Depok,TikTok Ads,2025-09-26,97,7,2892550,3,4,5,345,Loyal
CUST-0972,Irfan Maulana,jakarta,Organic Social,2025-11-11,51,8,2481850,3,4,4,344,Loyal
CUST-0973,Indra Utami,Denpasar,Instagram Ads,2025-11-30,32,9,3160700,4,4,5,445,Champions
CUST-0974,Anwar Kurniawan,Tangerang,TikTok Ads,2025-02-20,315,2,434500,1,1,2,112,Lost
CUST-0975,Vina Lestari,Yogyakarta,Organic Social,2025-12-04,28,7,3509650,4,4,5,445,Champions
CUST-0976,Lukman Saputra,Tangerang,Marketplace,2025-11-08,54,2,289750,3,1,1,311,Needs Attention
CUST-0977,Zaki Cahyani,Surabaya,Marketplace,2025-10-17,76,3,1849000,3,2,4,324,Needs Attention
CUST-0978,Hilda Yulianti,Bandung,Marketplace,2025-12-31,1,19,4681650,5,5,5,555,Champions
CUST-0979,Irfan Hartono,Surabaya,Instagram Ads,2025-10-10,83,7,1839250,3,4,4,344,Loyal
CUST-0980,Rangga Setiawan,Bekasi,TikTok Ads,2025-11-10,52,10,3356750,3,5,5,355,Loyal
CUST-0981,Guntur Utami,Makassar,Organic Social,2024-12-08,389,1,50400,1,1,1,111,Lost
CUST-0982,Kevin Prakoso,Surabaya,Referral,2025-09-23,100,5,1225500,3,3,3,333,Needs Attention
CUST-0983,Cahya Darmawan,Bandung,Google Search,2025-04-22,254,2,365000,1,1,1,111,Lost
CUST-0984,Galih Suryadi,Depok,Referral,2025-11-06,56,7,1067200,3,4,3,343,Loyal
CUST-0985,Kartika Cahyani,Bandar Lampung,Instagram Ads,2025-01-17,349,1,275000,1,1,1,111,Lost
CUST-0986,Vina Anggraini,Jakarta,Referral,2025-11-28,34,4,1750000,4,3,4,434,Potential Loyalist
CUST-0987,Adit Wibowo,Bekasi,Instagram Ads,2025-11-01,61,9,4592600,3,4,5,345,Loyal
CUST-0988,Vero Darmawan,Bandung,Organic Social,2025-11-05,57,1,172500,3,1,1,311,Needs Attention
CUST-0989,Guntur Sukmawati,Bekasi,Instagram Ads,2025-11-29,33,4,1183000,4,3,3,433,Potential Loyalist
CUST-0990,Zaki Kusuma,Jakarta,TikTok Ads,2025-07-18,167,1,195500,2,1,1,211,Lost
CUST-0991,Reza Hartono,Surabaya,Google Search,2025-12-25,7,20,4950700,5,5,5,555,Champions
CUST-0992,Dewi Wibowo,Palembang,Google Search,2025-11-07,55,11,2951750,3,5,5,355,Loyal
CUST-0993,Laras Nugroho,Medan,Instagram Ads,2024-11-06,421,1,361250,1,1,1,111,Lost
CUST-0994,Vero Saputra,Semarang,Instagram Ads,2025-04-13,263,1,2125000,1,1,4,114,Lost
CUST-0995,Citra Handoko,malang,Instagram Ads,2025-09-30,93,2,852000,3,1,3,313,Needs Attention
CUST-0996,Bayu Yulianti,Jakarta,Instagram Ads,2025-11-03,59,5,2177300,3,3,4,334,Needs Attention
CUST-0997,Zaki Purnama,Bandung,Referral,2025-12-24,8,16,4725500,5,5,5,555,Champions
CUST-0998,Ayu Ramadhan,Yogyakarta,Instagram Ads,2025-12-26,6,15,3958300,5,5,5,555,Champions
CUST-0999,Krisna Wijaya,Surabaya,Instagram Ads,2024-11-10,417,1,495000,1,1,2,112,Lost
CUST-1000,Cahya Hartono,Bandar Lampung,Referral,2025-12-26,6,20,5524250,5,5,5,555,Champions
CUST-1001,Ayu Ramadhan,Depok,TikTok Ads,2025-08-29,125,5,1876500,2,3,4,234,At-Risk
CUST-1002,Hesti Suryadi,Balikpapan,Marketplace,2025-11-26,36,1,48000,4,1,1,411,Potential Loyalist
CUST-1003,Joko Hidayat,Malang,Instagram Ads,2025-04-12,264,4,1246000,1,3,3,133,At-Risk
CUST-1004,Zaki Kurniawan,Jakarta,TikTok Ads,2025-01-24,342,2,744600,1,1,2,112,Lost
CUST-1005,Ivan Lestari,Palembang,TikTok Ads,2025-12-14,18,13,4895350,5,5,5,555,Champions
CUST-1006,Kevin Ramadhan,Jakarta,Google Search,2025-12-24,8,4,678250,5,3,2,532,Potential Loyalist
CUST-1007,Faisal Hidayat,Surabaya,Instagram Ads,2025-08-02,152,2,363250,2,1,1,211,Lost
CUST-1008,Yuni Cahyani,Yogyakarta,Google Search,2025-02-28,307,2,674750,1,1,2,112,Lost
CUST-1009,Fajar Saputra,Yogyakarta,Organic Social,2024-06-14,566,1,235000,1,1,1,111,Lost
CUST-1010,Irfan Ramadhan,Jakarta,Google Search,2025-02-12,323,3,728500,1,2,2,122,Lost
CUST-1011,Jasmine Santoso,Medan,Instagram Ads,2024-09-18,470,2,442000,1,1,2,112,Lost
CUST-1012,Taufik Nugroho,Yogyakarta,TikTok Ads,2025-04-16,260,2,962000,1,1,3,113,Lost
CUST-1013,Endah Prakoso,Medan,Referral,2024-04-05,636,1,390000,1,1,2,112,Lost
CUST-1014,Cindy Firmansyah,Yogyakarta,Google Search,2025-09-20,103,3,589950,3,2,2,322,Needs Attention
CUST-1015,Tono Lestari,Yogyakarta,Organic Social,2025-12-14,18,9,1735300,5,4,4,544,Champions
CUST-1016,Rangga Kusuma,Bekasi,Instagram Ads,2025-09-22,101,1,106200,3,1,1,311,Needs Attention
CUST-1017,Anwar Wibowo,Bekasi,Instagram Ads,2025-11-05,57,2,634500,3,2,2,322,Needs Attention
